Pretraining EPNet (Epoch [  1/195]) --- Loss: 0.693, AUC: 0.86, AP Score: 0.85
Epoch [ 46/200] --- EP loss: 0.54, NC loss: 0.28, Val Acc: 0.77, Test Acc: 0.81
Epoch [ 47/200] --- EP loss: 0.53, NC loss: 0.30, Val Acc: 0.77, Test Acc: 0.81
Epoch [ 48/200] --- EP loss: 0.53, NC loss: 0.25, Val Acc: 0.77, Test Acc: 0.81
Epoch [ 49/200] --- EP loss: 0.53, NC loss: 0.25, Val Acc: 0.77, Test Acc: 0.80
Epoch [ 50/200] --- EP loss: 0.53, NC loss: 0.26, Val Acc: 0.76, Test Acc: 0.80
Epoch [ 51/200] --- EP loss: 0.53, NC loss: 0.27, Val Acc: 0.77, Test Acc: 0.79
Epoch [ 52/200] --- EP loss: 0.53, NC loss: 0.22, Val Acc: 0.77, Test Acc: 0.79
Epoch [ 53/200] --- EP loss: 0.52, NC loss: 0.25, Val Acc: 0.77, Test Acc: 0.79
Epoch [ 54/200] --- EP loss: 0.52, NC loss: 0.23, Val Acc: 0.77, Test Acc: 0.79
Epoch [ 55/200] --- EP loss: 0.52, NC loss: 0.25, Val Acc: 0.77, Test Acc: 0.79
Epoch [ 56/200] --- EP loss: 0.52, NC loss: 0.26, Val Acc: 0.76, Test Acc: 0.79
Epoch [ 57/200] --- EP loss: 0.52, NC loss: 0.21, Val Acc: 0.77, Test Acc: 0.80
Epoch [ 58/200] --- EP loss: 0.53, NC loss: 0.23, Val Acc: 0.77, Test Acc: 0.80
Epoch [ 59/200] --- EP loss: 0.53, NC loss: 0.22, Val Acc: 0.77, Test Acc: 0.80
Epoch [ 60/200] --- EP loss: 0.53, NC loss: 0.21, Val Acc: 0.77, Test Acc: 0.80
Epoch [ 61/200] --- EP loss: 0.53, NC loss: 0.23, Val Acc: 0.77, Test Acc: 0.80
Epoch [ 62/200] --- EP loss: 0.54, NC loss: 0.22, Val Acc: 0.77, Test Acc: 0.80
Epoch [ 63/200] --- EP loss: 0.54, NC loss: 0.19, Val Acc: 0.77, Test Acc: 0.80
Epoch [ 64/200] --- EP loss: 0.53, NC loss: 0.20, Val Acc: 0.77, Test Acc: 0.80
Epoch [ 65/200] --- EP loss: 0.53, NC loss: 0.19, Val Acc: 0.77, Test Acc: 0.79
Epoch [ 66/200] --- EP loss: 0.53, NC loss: 0.19, Val Acc: 0.76, Test Acc: 0.79
Epoch [ 67/200] --- EP loss: 0.53, NC loss: 0.21, Val Acc: 0.76, Test Acc: 0.79
Epoch [ 68/200] --- EP loss: 0.53, NC loss: 0.21, Val Acc: 0.76, Test Acc: 0.79
Epoch [ 69/200] --- EP loss: 0.53, NC loss: 0.20, Val Acc: 0.77, Test Acc: 0.79
Epoch [ 70/200] --- EP loss: 0.53, NC loss: 0.20, Val Acc: 0.77, Test Acc: 0.79
Epoch [ 71/200] --- EP loss: 0.53, NC loss: 0.22, Val Acc: 0.77, Test Acc: 0.79
Epoch [ 72/200] --- EP loss: 0.52, NC loss: 0.21, Val Acc: 0.77, Test Acc: 0.79
Epoch [ 73/200] --- EP loss: 0.52, NC loss: 0.18, Val Acc: 0.77, Test Acc: 0.80
Epoch [ 74/200] --- EP loss: 0.52, NC loss: 0.18, Val Acc: 0.77, Test Acc: 0.80
Epoch [ 75/200] --- EP loss: 0.52, NC loss: 0.17, Val Acc: 0.77, Test Acc: 0.80
Epoch [ 76/200] --- EP loss: 0.52, NC loss: 0.17, Val Acc: 0.77, Test Acc: 0.80
Epoch [ 77/200] --- EP loss: 0.52, NC loss: 0.16, Val Acc: 0.77, Test Acc: 0.80
Epoch [ 78/200] --- EP loss: 0.52, NC loss: 0.17, Val Acc: 0.78, Test Acc: 0.81
Epoch [ 79/200] --- EP loss: 0.51, NC loss: 0.16, Val Acc: 0.78, Test Acc: 0.80
Epoch [ 80/200] --- EP loss: 0.51, NC loss: 0.17, Val Acc: 0.77, Test Acc: 0.80
Epoch [ 81/200] --- EP loss: 0.51, NC loss: 0.17, Val Acc: 0.77, Test Acc: 0.79
Epoch [ 82/200] --- EP loss: 0.52, NC loss: 0.16, Val Acc: 0.77, Test Acc: 0.79
Epoch [ 83/200] --- EP loss: 0.52, NC loss: 0.17, Val Acc: 0.76, Test Acc: 0.79
Epoch [ 84/200] --- EP loss: 0.52, NC loss: 0.16, Val Acc: 0.76, Test Acc: 0.79
Epoch [ 85/200] --- EP loss: 0.52, NC loss: 0.17, Val Acc: 0.76, Test Acc: 0.79
Epoch [ 86/200] --- EP loss: 0.52, NC loss: 0.16, Val Acc: 0.76, Test Acc: 0.79
Epoch [ 87/200] --- EP loss: 0.52, NC loss: 0.17, Val Acc: 0.76, Test Acc: 0.79
Epoch [ 88/200] --- EP loss: 0.52, NC loss: 0.16, Val Acc: 0.76, Test Acc: 0.79
Epoch [ 89/200] --- EP loss: 0.52, NC loss: 0.16, Val Acc: 0.77, Test Acc: 0.79
Epoch [ 90/200] --- EP loss: 0.52, NC loss: 0.17, Val Acc: 0.77, Test Acc: 0.79
Epoch [ 91/200] --- EP loss: 0.52, NC loss: 0.16, Val Acc: 0.76, Test Acc: 0.79
Epoch [ 92/200] --- EP loss: 0.52, NC loss: 0.17, Val Acc: 0.76, Test Acc: 0.78
Epoch [ 93/200] --- EP loss: 0.52, NC loss: 0.16, Val Acc: 0.76, Test Acc: 0.78
Epoch [ 94/200] --- EP loss: 0.52, NC loss: 0.16, Val Acc: 0.76, Test Acc: 0.78
Epoch [ 95/200] --- EP loss: 0.52, NC loss: 0.16, Val Acc: 0.76, Test Acc: 0.78
Epoch [ 96/200] --- EP loss: 0.52, NC loss: 0.17, Val Acc: 0.76, Test Acc: 0.78
Epoch [ 97/200] --- EP loss: 0.52, NC loss: 0.15, Val Acc: 0.76, Test Acc: 0.78
Epoch [ 98/200] --- EP loss: 0.52, NC loss: 0.16, Val Acc: 0.77, Test Acc: 0.78
Epoch [ 99/200] --- EP loss: 0.52, NC loss: 0.17, Val Acc: 0.77, Test Acc: 0.78
Epoch [100/200] --- EP loss: 0.52, NC loss: 0.18, Val Acc: 0.77, Test Acc: 0.78
Epoch [101/200] --- EP loss: 0.52, NC loss: 0.18, Val Acc: 0.77, Test Acc: 0.78
Epoch [102/200] --- EP loss: 0.52, NC loss: 0.15, Val Acc: 0.77, Test Acc: 0.78
Test Accuracy: 0.778
Micro F1: 0.778000, std: 0.000000
