Pretraining EPNet (Epoch [  1/210]) --- Loss: 0.693, AUC: 0.80, AP Score: 0.80
Epoch [ 52/200] --- EP loss: 0.47, NC loss: 1.03, Val Acc: 0.69, Test Acc: 0.68
Epoch [ 53/200] --- EP loss: 0.46, NC loss: 1.08, Val Acc: 0.69, Test Acc: 0.67
Epoch [ 54/200] --- EP loss: 0.46, NC loss: 0.93, Val Acc: 0.69, Test Acc: 0.67
Epoch [ 55/200] --- EP loss: 0.46, NC loss: 0.94, Val Acc: 0.69, Test Acc: 0.67
Epoch [ 56/200] --- EP loss: 0.46, NC loss: 1.00, Val Acc: 0.68, Test Acc: 0.67
Epoch [ 57/200] --- EP loss: 0.46, NC loss: 0.95, Val Acc: 0.69, Test Acc: 0.67
Epoch [ 58/200] --- EP loss: 0.46, NC loss: 1.00, Val Acc: 0.69, Test Acc: 0.67
Epoch [ 59/200] --- EP loss: 0.46, NC loss: 0.88, Val Acc: 0.70, Test Acc: 0.68
Epoch [ 60/200] --- EP loss: 0.46, NC loss: 0.90, Val Acc: 0.70, Test Acc: 0.69
Epoch [ 61/200] --- EP loss: 0.46, NC loss: 0.97, Val Acc: 0.71, Test Acc: 0.71
Epoch [ 62/200] --- EP loss: 0.46, NC loss: 0.97, Val Acc: 0.71, Test Acc: 0.70
Epoch [ 63/200] --- EP loss: 0.46, NC loss: 0.89, Val Acc: 0.70, Test Acc: 0.71
Epoch [ 64/200] --- EP loss: 0.46, NC loss: 0.88, Val Acc: 0.71, Test Acc: 0.71
Epoch [ 65/200] --- EP loss: 0.46, NC loss: 0.94, Val Acc: 0.71, Test Acc: 0.70
Epoch [ 66/200] --- EP loss: 0.46, NC loss: 0.89, Val Acc: 0.71, Test Acc: 0.70
Epoch [ 67/200] --- EP loss: 0.46, NC loss: 0.88, Val Acc: 0.70, Test Acc: 0.70
Epoch [ 68/200] --- EP loss: 0.46, NC loss: 0.82, Val Acc: 0.70, Test Acc: 0.70
Epoch [ 69/200] --- EP loss: 0.46, NC loss: 0.79, Val Acc: 0.70, Test Acc: 0.69
Epoch [ 70/200] --- EP loss: 0.46, NC loss: 0.84, Val Acc: 0.68, Test Acc: 0.68
Epoch [ 71/200] --- EP loss: 0.46, NC loss: 0.85, Val Acc: 0.68, Test Acc: 0.68
Epoch [ 72/200] --- EP loss: 0.46, NC loss: 0.84, Val Acc: 0.68, Test Acc: 0.68
Epoch [ 73/200] --- EP loss: 0.46, NC loss: 0.80, Val Acc: 0.68, Test Acc: 0.68
Epoch [ 74/200] --- EP loss: 0.46, NC loss: 0.86, Val Acc: 0.69, Test Acc: 0.68
Epoch [ 75/200] --- EP loss: 0.46, NC loss: 0.86, Val Acc: 0.69, Test Acc: 0.69
Epoch [ 76/200] --- EP loss: 0.46, NC loss: 0.81, Val Acc: 0.69, Test Acc: 0.69
Epoch [ 77/200] --- EP loss: 0.46, NC loss: 0.84, Val Acc: 0.70, Test Acc: 0.70
Epoch [ 78/200] --- EP loss: 0.46, NC loss: 0.91, Val Acc: 0.69, Test Acc: 0.70
Epoch [ 79/200] --- EP loss: 0.46, NC loss: 0.87, Val Acc: 0.69, Test Acc: 0.70
Epoch [ 80/200] --- EP loss: 0.46, NC loss: 0.73, Val Acc: 0.69, Test Acc: 0.70
Epoch [ 81/200] --- EP loss: 0.46, NC loss: 0.83, Val Acc: 0.70, Test Acc: 0.70
Epoch [ 82/200] --- EP loss: 0.46, NC loss: 0.82, Val Acc: 0.70, Test Acc: 0.70
Epoch [ 83/200] --- EP loss: 0.46, NC loss: 0.75, Val Acc: 0.70, Test Acc: 0.70
Epoch [ 84/200] --- EP loss: 0.46, NC loss: 0.76, Val Acc: 0.71, Test Acc: 0.70
Epoch [ 85/200] --- EP loss: 0.46, NC loss: 0.71, Val Acc: 0.70, Test Acc: 0.70
Epoch [ 86/200] --- EP loss: 0.46, NC loss: 0.83, Val Acc: 0.70, Test Acc: 0.69
Epoch [ 87/200] --- EP loss: 0.46, NC loss: 0.71, Val Acc: 0.70, Test Acc: 0.69
Epoch [ 88/200] --- EP loss: 0.46, NC loss: 0.71, Val Acc: 0.70, Test Acc: 0.68
Epoch [ 89/200] --- EP loss: 0.46, NC loss: 0.76, Val Acc: 0.69, Test Acc: 0.69
Epoch [ 90/200] --- EP loss: 0.46, NC loss: 0.83, Val Acc: 0.70, Test Acc: 0.69
Epoch [ 91/200] --- EP loss: 0.46, NC loss: 0.67, Val Acc: 0.70, Test Acc: 0.69
Epoch [ 92/200] --- EP loss: 0.46, NC loss: 0.67, Val Acc: 0.69, Test Acc: 0.69
Epoch [ 93/200] --- EP loss: 0.46, NC loss: 0.70, Val Acc: 0.70, Test Acc: 0.69
Epoch [ 94/200] --- EP loss: 0.45, NC loss: 0.76, Val Acc: 0.70, Test Acc: 0.69
Epoch [ 95/200] --- EP loss: 0.45, NC loss: 0.78, Val Acc: 0.70, Test Acc: 0.70
Epoch [ 96/200] --- EP loss: 0.45, NC loss: 0.75, Val Acc: 0.70, Test Acc: 0.70
Epoch [ 97/200] --- EP loss: 0.45, NC loss: 0.73, Val Acc: 0.70, Test Acc: 0.70
Epoch [ 98/200] --- EP loss: 0.45, NC loss: 0.71, Val Acc: 0.70, Test Acc: 0.70
Epoch [ 99/200] --- EP loss: 0.45, NC loss: 0.73, Val Acc: 0.70, Test Acc: 0.70
Epoch [100/200] --- EP loss: 0.45, NC loss: 0.79, Val Acc: 0.70, Test Acc: 0.70
Epoch [101/200] --- EP loss: 0.45, NC loss: 0.73, Val Acc: 0.70, Test Acc: 0.70
Epoch [102/200] --- EP loss: 0.45, NC loss: 0.70, Val Acc: 0.70, Test Acc: 0.69
Epoch [103/200] --- EP loss: 0.45, NC loss: 0.74, Val Acc: 0.70, Test Acc: 0.69
Epoch [104/200] --- EP loss: 0.45, NC loss: 0.75, Val Acc: 0.69, Test Acc: 0.68
Epoch [105/200] --- EP loss: 0.45, NC loss: 0.72, Val Acc: 0.68, Test Acc: 0.68
Epoch [106/200] --- EP loss: 0.45, NC loss: 0.75, Val Acc: 0.68, Test Acc: 0.67
Epoch [107/200] --- EP loss: 0.45, NC loss: 0.63, Val Acc: 0.68, Test Acc: 0.67
Epoch [108/200] --- EP loss: 0.45, NC loss: 0.75, Val Acc: 0.68, Test Acc: 0.67
Epoch [109/200] --- EP loss: 0.45, NC loss: 0.81, Val Acc: 0.69, Test Acc: 0.67
Epoch [110/200] --- EP loss: 0.45, NC loss: 0.71, Val Acc: 0.69, Test Acc: 0.68
Epoch [111/200] --- EP loss: 0.45, NC loss: 0.69, Val Acc: 0.69, Test Acc: 0.69
Epoch [112/200] --- EP loss: 0.45, NC loss: 0.62, Val Acc: 0.69, Test Acc: 0.70
Epoch [113/200] --- EP loss: 0.45, NC loss: 0.68, Val Acc: 0.70, Test Acc: 0.70
Epoch [114/200] --- EP loss: 0.45, NC loss: 0.68, Val Acc: 0.71, Test Acc: 0.70
Test Accuracy: 0.699
Micro F1: 0.699000, std: 0.000000
