Pretraining EPNet (Epoch [  1/175]) --- Loss: 0.693, AUC: 0.83, AP Score: 0.82
Epoch [ 56/200] --- EP loss: 0.45, NC loss: 0.59, Val Acc: 0.79, Test Acc: 0.79
Epoch [ 57/200] --- EP loss: 0.45, NC loss: 0.64, Val Acc: 0.79, Test Acc: 0.79
Epoch [ 58/200] --- EP loss: 0.45, NC loss: 0.49, Val Acc: 0.79, Test Acc: 0.79
Epoch [ 59/200] --- EP loss: 0.44, NC loss: 0.57, Val Acc: 0.79, Test Acc: 0.79
Epoch [ 60/200] --- EP loss: 0.44, NC loss: 0.62, Val Acc: 0.79, Test Acc: 0.79
Epoch [ 61/200] --- EP loss: 0.44, NC loss: 0.48, Val Acc: 0.79, Test Acc: 0.79
Epoch [ 62/200] --- EP loss: 0.44, NC loss: 0.48, Val Acc: 0.79, Test Acc: 0.79
Epoch [ 63/200] --- EP loss: 0.44, NC loss: 0.40, Val Acc: 0.79, Test Acc: 0.79
Epoch [ 64/200] --- EP loss: 0.44, NC loss: 0.49, Val Acc: 0.79, Test Acc: 0.79
Epoch [ 65/200] --- EP loss: 0.44, NC loss: 0.62, Val Acc: 0.79, Test Acc: 0.79
Epoch [ 66/200] --- EP loss: 0.44, NC loss: 0.47, Val Acc: 0.79, Test Acc: 0.79
Epoch [ 67/200] --- EP loss: 0.44, NC loss: 0.46, Val Acc: 0.79, Test Acc: 0.79
Epoch [ 68/200] --- EP loss: 0.44, NC loss: 0.53, Val Acc: 0.79, Test Acc: 0.79
Epoch [ 69/200] --- EP loss: 0.44, NC loss: 0.46, Val Acc: 0.79, Test Acc: 0.79
Epoch [ 70/200] --- EP loss: 0.44, NC loss: 0.57, Val Acc: 0.78, Test Acc: 0.79
Epoch [ 71/200] --- EP loss: 0.44, NC loss: 0.48, Val Acc: 0.78, Test Acc: 0.79
Epoch [ 72/200] --- EP loss: 0.44, NC loss: 0.50, Val Acc: 0.78, Test Acc: 0.80
Epoch [ 73/200] --- EP loss: 0.44, NC loss: 0.50, Val Acc: 0.79, Test Acc: 0.80
Epoch [ 74/200] --- EP loss: 0.44, NC loss: 0.45, Val Acc: 0.78, Test Acc: 0.80
Epoch [ 75/200] --- EP loss: 0.44, NC loss: 0.50, Val Acc: 0.79, Test Acc: 0.80
Epoch [ 76/200] --- EP loss: 0.44, NC loss: 0.43, Val Acc: 0.78, Test Acc: 0.80
Epoch [ 77/200] --- EP loss: 0.44, NC loss: 0.47, Val Acc: 0.79, Test Acc: 0.80
Epoch [ 78/200] --- EP loss: 0.44, NC loss: 0.53, Val Acc: 0.79, Test Acc: 0.80
Epoch [ 79/200] --- EP loss: 0.44, NC loss: 0.42, Val Acc: 0.79, Test Acc: 0.79
Epoch [ 80/200] --- EP loss: 0.44, NC loss: 0.54, Val Acc: 0.79, Test Acc: 0.79
Epoch [ 81/200] --- EP loss: 0.44, NC loss: 0.45, Val Acc: 0.79, Test Acc: 0.79
Epoch [ 82/200] --- EP loss: 0.44, NC loss: 0.48, Val Acc: 0.79, Test Acc: 0.79
Epoch [ 83/200] --- EP loss: 0.44, NC loss: 0.48, Val Acc: 0.79, Test Acc: 0.80
Epoch [ 84/200] --- EP loss: 0.44, NC loss: 0.50, Val Acc: 0.79, Test Acc: 0.80
Epoch [ 85/200] --- EP loss: 0.44, NC loss: 0.45, Val Acc: 0.79, Test Acc: 0.80
Epoch [ 86/200] --- EP loss: 0.44, NC loss: 0.42, Val Acc: 0.79, Test Acc: 0.80
Epoch [ 87/200] --- EP loss: 0.44, NC loss: 0.51, Val Acc: 0.79, Test Acc: 0.80
Epoch [ 88/200] --- EP loss: 0.44, NC loss: 0.37, Val Acc: 0.79, Test Acc: 0.80
Epoch [ 89/200] --- EP loss: 0.44, NC loss: 0.53, Val Acc: 0.79, Test Acc: 0.80
Epoch [ 90/200] --- EP loss: 0.44, NC loss: 0.54, Val Acc: 0.79, Test Acc: 0.80
Epoch [ 91/200] --- EP loss: 0.44, NC loss: 0.41, Val Acc: 0.79, Test Acc: 0.80
Epoch [ 92/200] --- EP loss: 0.44, NC loss: 0.54, Val Acc: 0.79, Test Acc: 0.80
Epoch [ 93/200] --- EP loss: 0.44, NC loss: 0.38, Val Acc: 0.79, Test Acc: 0.80
Epoch [ 94/200] --- EP loss: 0.44, NC loss: 0.39, Val Acc: 0.79, Test Acc: 0.80
Epoch [ 95/200] --- EP loss: 0.44, NC loss: 0.45, Val Acc: 0.79, Test Acc: 0.81
Epoch [ 96/200] --- EP loss: 0.44, NC loss: 0.41, Val Acc: 0.79, Test Acc: 0.81
Epoch [ 97/200] --- EP loss: 0.44, NC loss: 0.52, Val Acc: 0.79, Test Acc: 0.80
Epoch [ 98/200] --- EP loss: 0.44, NC loss: 0.47, Val Acc: 0.79, Test Acc: 0.81
Epoch [ 99/200] --- EP loss: 0.43, NC loss: 0.51, Val Acc: 0.80, Test Acc: 0.81
Epoch [100/200] --- EP loss: 0.43, NC loss: 0.51, Val Acc: 0.80, Test Acc: 0.80
Epoch [101/200] --- EP loss: 0.43, NC loss: 0.48, Val Acc: 0.80, Test Acc: 0.80
Epoch [102/200] --- EP loss: 0.43, NC loss: 0.48, Val Acc: 0.80, Test Acc: 0.80
Epoch [103/200] --- EP loss: 0.43, NC loss: 0.48, Val Acc: 0.80, Test Acc: 0.79
Epoch [104/200] --- EP loss: 0.43, NC loss: 0.50, Val Acc: 0.80, Test Acc: 0.79
Epoch [105/200] --- EP loss: 0.43, NC loss: 0.43, Val Acc: 0.80, Test Acc: 0.79
Epoch [106/200] --- EP loss: 0.43, NC loss: 0.39, Val Acc: 0.80, Test Acc: 0.79
Epoch [107/200] --- EP loss: 0.43, NC loss: 0.46, Val Acc: 0.80, Test Acc: 0.79
Epoch [108/200] --- EP loss: 0.43, NC loss: 0.45, Val Acc: 0.79, Test Acc: 0.79
Epoch [109/200] --- EP loss: 0.43, NC loss: 0.45, Val Acc: 0.79, Test Acc: 0.79
Epoch [110/200] --- EP loss: 0.43, NC loss: 0.46, Val Acc: 0.79, Test Acc: 0.79
Epoch [111/200] --- EP loss: 0.43, NC loss: 0.44, Val Acc: 0.79, Test Acc: 0.80
Epoch [112/200] --- EP loss: 0.43, NC loss: 0.49, Val Acc: 0.79, Test Acc: 0.80
Epoch [113/200] --- EP loss: 0.43, NC loss: 0.43, Val Acc: 0.79, Test Acc: 0.80
Epoch [114/200] --- EP loss: 0.43, NC loss: 0.44, Val Acc: 0.78, Test Acc: 0.80
Epoch [115/200] --- EP loss: 0.43, NC loss: 0.50, Val Acc: 0.79, Test Acc: 0.80
Epoch [116/200] --- EP loss: 0.43, NC loss: 0.50, Val Acc: 0.79, Test Acc: 0.80
Epoch [117/200] --- EP loss: 0.43, NC loss: 0.35, Val Acc: 0.79, Test Acc: 0.80
Epoch [118/200] --- EP loss: 0.43, NC loss: 0.38, Val Acc: 0.79, Test Acc: 0.81
Epoch [119/200] --- EP loss: 0.43, NC loss: 0.40, Val Acc: 0.79, Test Acc: 0.81
Epoch [120/200] --- EP loss: 0.43, NC loss: 0.46, Val Acc: 0.79, Test Acc: 0.81
Epoch [121/200] --- EP loss: 0.43, NC loss: 0.49, Val Acc: 0.79, Test Acc: 0.81
Epoch [122/200] --- EP loss: 0.43, NC loss: 0.39, Val Acc: 0.80, Test Acc: 0.79
Epoch [123/200] --- EP loss: 0.43, NC loss: 0.39, Val Acc: 0.79, Test Acc: 0.79
Epoch [124/200] --- EP loss: 0.43, NC loss: 0.40, Val Acc: 0.79, Test Acc: 0.79
Epoch [125/200] --- EP loss: 0.43, NC loss: 0.46, Val Acc: 0.79, Test Acc: 0.79
Epoch [126/200] --- EP loss: 0.43, NC loss: 0.42, Val Acc: 0.79, Test Acc: 0.79
Epoch [127/200] --- EP loss: 0.43, NC loss: 0.38, Val Acc: 0.79, Test Acc: 0.79
Epoch [128/200] --- EP loss: 0.43, NC loss: 0.46, Val Acc: 0.79, Test Acc: 0.79
Epoch [129/200] --- EP loss: 0.43, NC loss: 0.44, Val Acc: 0.80, Test Acc: 0.80
Epoch [130/200] --- EP loss: 0.43, NC loss: 0.37, Val Acc: 0.80, Test Acc: 0.80
Epoch [131/200] --- EP loss: 0.43, NC loss: 0.41, Val Acc: 0.79, Test Acc: 0.81
Epoch [132/200] --- EP loss: 0.43, NC loss: 0.43, Val Acc: 0.80, Test Acc: 0.81
Epoch [133/200] --- EP loss: 0.43, NC loss: 0.43, Val Acc: 0.80, Test Acc: 0.82
Epoch [134/200] --- EP loss: 0.43, NC loss: 0.47, Val Acc: 0.80, Test Acc: 0.82
Epoch [135/200] --- EP loss: 0.43, NC loss: 0.54, Val Acc: 0.80, Test Acc: 0.82
Epoch [136/200] --- EP loss: 0.43, NC loss: 0.48, Val Acc: 0.79, Test Acc: 0.82
Epoch [137/200] --- EP loss: 0.43, NC loss: 0.49, Val Acc: 0.80, Test Acc: 0.82
Epoch [138/200] --- EP loss: 0.43, NC loss: 0.42, Val Acc: 0.79, Test Acc: 0.81
Epoch [139/200] --- EP loss: 0.43, NC loss: 0.48, Val Acc: 0.79, Test Acc: 0.81
Epoch [140/200] --- EP loss: 0.43, NC loss: 0.40, Val Acc: 0.79, Test Acc: 0.81
Epoch [141/200] --- EP loss: 0.43, NC loss: 0.32, Val Acc: 0.79, Test Acc: 0.80
Epoch [142/200] --- EP loss: 0.43, NC loss: 0.46, Val Acc: 0.79, Test Acc: 0.79
Epoch [143/200] --- EP loss: 0.43, NC loss: 0.43, Val Acc: 0.79, Test Acc: 0.79
Epoch [144/200] --- EP loss: 0.43, NC loss: 0.38, Val Acc: 0.79, Test Acc: 0.79
Epoch [145/200] --- EP loss: 0.43, NC loss: 0.43, Val Acc: 0.79, Test Acc: 0.79
Epoch [146/200] --- EP loss: 0.43, NC loss: 0.46, Val Acc: 0.79, Test Acc: 0.79
Epoch [147/200] --- EP loss: 0.43, NC loss: 0.42, Val Acc: 0.79, Test Acc: 0.80
Epoch [148/200] --- EP loss: 0.43, NC loss: 0.37, Val Acc: 0.79, Test Acc: 0.81
Epoch [149/200] --- EP loss: 0.43, NC loss: 0.41, Val Acc: 0.79, Test Acc: 0.81
Epoch [150/200] --- EP loss: 0.43, NC loss: 0.40, Val Acc: 0.79, Test Acc: 0.81
Epoch [151/200] --- EP loss: 0.43, NC loss: 0.44, Val Acc: 0.79, Test Acc: 0.80
Epoch [152/200] --- EP loss: 0.43, NC loss: 0.52, Val Acc: 0.79, Test Acc: 0.81
Epoch [153/200] --- EP loss: 0.43, NC loss: 0.32, Val Acc: 0.79, Test Acc: 0.81
Epoch [154/200] --- EP loss: 0.43, NC loss: 0.42, Val Acc: 0.79, Test Acc: 0.81
Epoch [155/200] --- EP loss: 0.43, NC loss: 0.48, Val Acc: 0.79, Test Acc: 0.81
Epoch [156/200] --- EP loss: 0.43, NC loss: 0.40, Val Acc: 0.79, Test Acc: 0.81
Epoch [157/200] --- EP loss: 0.43, NC loss: 0.43, Val Acc: 0.79, Test Acc: 0.81
Epoch [158/200] --- EP loss: 0.43, NC loss: 0.37, Val Acc: 0.79, Test Acc: 0.81
Epoch [159/200] --- EP loss: 0.43, NC loss: 0.48, Val Acc: 0.79, Test Acc: 0.81
Epoch [160/200] --- EP loss: 0.43, NC loss: 0.41, Val Acc: 0.79, Test Acc: 0.81
Epoch [161/200] --- EP loss: 0.43, NC loss: 0.38, Val Acc: 0.79, Test Acc: 0.81
Epoch [162/200] --- EP loss: 0.43, NC loss: 0.42, Val Acc: 0.79, Test Acc: 0.81
Epoch [163/200] --- EP loss: 0.43, NC loss: 0.36, Val Acc: 0.79, Test Acc: 0.80
Epoch [164/200] --- EP loss: 0.43, NC loss: 0.29, Val Acc: 0.79, Test Acc: 0.80
Epoch [165/200] --- EP loss: 0.43, NC loss: 0.39, Val Acc: 0.79, Test Acc: 0.80
Epoch [166/200] --- EP loss: 0.43, NC loss: 0.43, Val Acc: 0.79, Test Acc: 0.80
Epoch [167/200] --- EP loss: 0.43, NC loss: 0.39, Val Acc: 0.79, Test Acc: 0.80
Epoch [168/200] --- EP loss: 0.43, NC loss: 0.41, Val Acc: 0.79, Test Acc: 0.81
Epoch [169/200] --- EP loss: 0.43, NC loss: 0.48, Val Acc: 0.79, Test Acc: 0.81
Epoch [170/200] --- EP loss: 0.43, NC loss: 0.37, Val Acc: 0.79, Test Acc: 0.81
Epoch [171/200] --- EP loss: 0.43, NC loss: 0.33, Val Acc: 0.79, Test Acc: 0.81
Epoch [172/200] --- EP loss: 0.43, NC loss: 0.37, Val Acc: 0.79, Test Acc: 0.81
Epoch [173/200] --- EP loss: 0.43, NC loss: 0.45, Val Acc: 0.79, Test Acc: 0.81
Epoch [174/200] --- EP loss: 0.43, NC loss: 0.37, Val Acc: 0.79, Test Acc: 0.81
Epoch [175/200] --- EP loss: 0.43, NC loss: 0.32, Val Acc: 0.78, Test Acc: 0.81
Epoch [176/200] --- EP loss: 0.43, NC loss: 0.48, Val Acc: 0.78, Test Acc: 0.81
Epoch [177/200] --- EP loss: 0.43, NC loss: 0.41, Val Acc: 0.78, Test Acc: 0.81
Epoch [178/200] --- EP loss: 0.43, NC loss: 0.37, Val Acc: 0.78, Test Acc: 0.81
Epoch [179/200] --- EP loss: 0.43, NC loss: 0.49, Val Acc: 0.78, Test Acc: 0.81
Epoch [180/200] --- EP loss: 0.43, NC loss: 0.49, Val Acc: 0.78, Test Acc: 0.81
Epoch [181/200] --- EP loss: 0.42, NC loss: 0.36, Val Acc: 0.78, Test Acc: 0.81
Epoch [182/200] --- EP loss: 0.42, NC loss: 0.39, Val Acc: 0.78, Test Acc: 0.81
Epoch [183/200] --- EP loss: 0.42, NC loss: 0.36, Val Acc: 0.78, Test Acc: 0.81
Epoch [184/200] --- EP loss: 0.42, NC loss: 0.44, Val Acc: 0.78, Test Acc: 0.81
Epoch [185/200] --- EP loss: 0.42, NC loss: 0.47, Val Acc: 0.79, Test Acc: 0.81
Epoch [186/200] --- EP loss: 0.42, NC loss: 0.48, Val Acc: 0.78, Test Acc: 0.81
Epoch [187/200] --- EP loss: 0.42, NC loss: 0.39, Val Acc: 0.79, Test Acc: 0.81
Epoch [188/200] --- EP loss: 0.42, NC loss: 0.48, Val Acc: 0.79, Test Acc: 0.81
Epoch [189/200] --- EP loss: 0.42, NC loss: 0.46, Val Acc: 0.79, Test Acc: 0.81
Epoch [190/200] --- EP loss: 0.42, NC loss: 0.40, Val Acc: 0.79, Test Acc: 0.81
Epoch [191/200] --- EP loss: 0.42, NC loss: 0.38, Val Acc: 0.79, Test Acc: 0.81
Epoch [192/200] --- EP loss: 0.42, NC loss: 0.42, Val Acc: 0.79, Test Acc: 0.81
Epoch [193/200] --- EP loss: 0.42, NC loss: 0.38, Val Acc: 0.79, Test Acc: 0.81
Epoch [194/200] --- EP loss: 0.42, NC loss: 0.33, Val Acc: 0.79, Test Acc: 0.81
Epoch [195/200] --- EP loss: 0.42, NC loss: 0.41, Val Acc: 0.79, Test Acc: 0.81
Epoch [196/200] --- EP loss: 0.42, NC loss: 0.38, Val Acc: 0.79, Test Acc: 0.82
Epoch [197/200] --- EP loss: 0.42, NC loss: 0.44, Val Acc: 0.78, Test Acc: 0.82
Epoch [198/200] --- EP loss: 0.42, NC loss: 0.40, Val Acc: 0.79, Test Acc: 0.82
Epoch [199/200] --- EP loss: 0.42, NC loss: 0.29, Val Acc: 0.79, Test Acc: 0.82
Epoch [200/200] --- EP loss: 0.42, NC loss: 0.39, Val Acc: 0.79, Test Acc: 0.82
Test Accuracy: 0.817
Micro F1: 0.817000, std: 0.000000
